date,base_actual,peak_actual,offpeak_actual,n_hours,n_peak_hours,qa_flag_missing_hours,base_actual_test,peak_actual_test,offpeak_actual_test,base_seasonalnaive_d1,peak_seasonalnaive_d1,offpeak_seasonalnaive_d1,base_seasonalnaive_d7,peak_seasonalnaive_d7,offpeak_seasonalnaive_d7,base_elasticnet,peak_elasticnet,offpeak_elasticnet,base_lightgbm,peak_lightgbm,offpeak_lightgbm,spread_base_seasonalnaive_d1,spread_peak_seasonalnaive_d1,spread_base_seasonalnaive_d7,spread_peak_seasonalnaive_d7,spread_base_elasticnet,spread_peak_elasticnet,spread_base_lightgbm,spread_peak_lightgbm
2021-12-04,196.26375,226.11666666666667,166.41083333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05,157.71125,194.95166666666668,120.47083333333332,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06,265.3925,323.41833333333335,207.36666666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-07,216.18541666666667,279.27833333333336,153.0925,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-08,184.05999999999997,237.6475,130.4725,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-09,277.88375,340.41833333333335,215.34916666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-10,239.78041666666664,272.5408333333333,207.01999999999998,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-11,237.34833333333333,270.675,204.02166666666668,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-12,183.12125,213.55666666666664,152.68583333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-13,264.66249999999997,326.53249999999997,202.79250000000002,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14,295.8179166666667,372.42083333333335,219.215,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-15,295.2004166666666,342.5391666666667,247.86166666666668,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-16,344.3029166666667,407.4775,281.12833333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-17,338.14,387.07,289.21,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18,259.5133333333333,296.22999999999996,222.79666666666665,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19,119.67333333333333,120.19583333333333,119.15083333333332,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20,331.3704166666667,410.7516666666667,251.98916666666665,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21,431.97499999999997,515.4666666666667,348.48333333333335,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-22,416.7225,474.81333333333333,358.63166666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-23,300.72583333333336,341.5941666666667,259.8575,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-24,196.20875,233.42916666666667,158.98833333333332,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-25,198.29250000000002,223.41333333333333,173.17166666666665,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-26,172.45666666666668,197.82000000000002,147.09333333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-27,148.82791666666665,194.9475,102.70833333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-28,104.22583333333334,126.48416666666667,81.9675,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-29,155.60333333333332,197.9958333333333,113.21083333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-30,73.26208333333334,89.96249999999999,56.56166666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,12.127916666666666,22.814166666666665,1.4416666666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-01,82.57833333333333,102.79083333333334,62.365833333333335,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-02,47.35375,51.96333333333334,42.744166666666665,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-03,76.10708333333334,107.26333333333334,44.95083333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-04,153.91666666666666,181.97416666666666,125.85916666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-05,107.86833333333334,117.97833333333334,97.75833333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06,194.0975,234.18583333333333,154.00916666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-07,167.18083333333334,189.82500000000002,144.53666666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-08,165.8975,189.78416666666666,142.01083333333335,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-09,146.55916666666667,174.0925,119.02583333333332,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-10,261.54833333333335,306.4025,216.69416666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-11,255.41,284.2325,226.5875,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-12,233.31541666666666,264.4816666666667,202.14916666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13,180.15625,192.81916666666666,167.49333333333334,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14,178.76208333333332,202.3791666666667,155.145,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-15,215.995,226.70083333333332,205.2891666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-16,133.09541666666667,119.46416666666669,146.72666666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,129.31458333333333,158.34416666666667,100.28500000000001,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,235.87,265.1225,206.61749999999998,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,172.1795833333333,188.4275,155.93166666666664,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,117.69541666666667,132.6025,102.78833333333334,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,159.26958333333332,186.62833333333333,131.91083333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-22,175.75750000000002,204.23749999999998,147.2775,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-23,193.69500000000002,201.5875,185.8025,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,245.9375,280.8175,211.0575,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-25,297.28833333333336,351.7575,242.81916666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26,234.98125000000002,264.9166666666667,205.04583333333335,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,120.71333333333332,131.9475,109.47916666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28,174.3479166666667,224.01583333333335,124.68,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-29,92.12916666666666,103.04166666666667,81.21666666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-30,55.30041666666667,53.74250000000001,56.85833333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,195.2025,231.545,158.85999999999999,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01,150.24708333333334,156.7775,143.71666666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-02,140.22083333333333,179.0233333333333,101.41833333333334,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,193.55791666666667,213.33416666666668,173.78166666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-04,132.36833333333334,138.31083333333333,126.42583333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-05,88.89458333333333,110.0825,67.70666666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-06,52.784166666666664,69.02333333333333,36.544999999999995,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-07,84.67583333333333,103.13333333333333,66.21833333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08,137.80791666666667,150.46916666666667,125.14666666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09,165.89166666666668,176.17999999999998,155.60333333333332,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,192.81958333333333,201.01083333333335,184.62833333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,184.58041666666668,179.625,189.53583333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,143.05041666666668,133.8725,152.22833333333332,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-13,83.57791666666667,76.0975,91.05833333333334,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14,102.22333333333334,127.02,77.42666666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-15,155.00416666666666,179.795,130.21333333333334,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-16,117.37791666666668,126.87833333333333,107.8775,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-17,68.63708333333334,83.36749999999999,53.906666666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-18,117.62708333333335,129.6075,105.64666666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-19,39.615833333333335,30.054166666666664,49.1775,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-20,67.28125,66.15666666666667,68.40583333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21,75.41625,102.34499999999998,48.487500000000004,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-22,123.24291666666666,145.33916666666667,101.14666666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-23,130.08875,143.33166666666668,116.84583333333335,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-24,123.3875,125.67583333333334,121.09916666666668,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-25,119.9575,122.04416666666667,117.87083333333334,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-26,225.43416666666667,236.3758333333333,214.49249999999998,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-27,182.40833333333333,176.00083333333336,188.81583333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-02-28,208.29625,217.83416666666668,198.75833333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,241.40125,263.15333333333336,219.64916666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-02,278.77625,290.56,266.9925,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-03,338.19958333333335,335.86083333333335,340.53833333333336,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-04,358.7775,358.74,358.815,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05,344.4025,326.62666666666667,362.17833333333334,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06,340.79791666666665,309.34166666666664,372.25416666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-07,410.09999999999997,411.39000000000004,408.81,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-08,487.5733333333333,471.6541666666667,503.4925,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-09,446.25458333333336,435.43249999999995,457.07666666666665,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-10,279.1504166666667,271.0708333333333,287.22999999999996,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11,80.43916666666667,58.610833333333325,102.2675,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,124.25,139.545,108.955,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-13,115.09791666666666,88.35166666666667,141.84416666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14,281.44,298.93583333333333,263.94416666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15,300.53749999999997,322.6525,278.4225,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16,245.29666666666665,259.65749999999997,230.93583333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,225.40958333333333,253.65416666666667,197.165,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,228.9,233.3225,224.4775,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-19,130.95208333333332,101.265,160.63916666666668,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-20,49.04291666666666,22.372500000000002,75.71333333333332,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-21,205.75458333333333,220.72416666666666,190.785,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-22,236.48833333333334,235.66750000000002,237.30916666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-23,236.53375000000003,234.59833333333333,238.46916666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-24,237.99833333333333,235.58083333333335,240.41583333333332,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-25,244.37875,233.65583333333333,255.10166666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-26,189.5525,158.76666666666668,220.33833333333334,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-27,200.59391304347827,172.365,231.38909090909092,23,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-28,221.57083333333333,214.42083333333335,228.72083333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-29,250.18291666666667,261.945,238.42083333333335,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-30,271.02708333333334,294.51416666666665,247.54,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,209.19000000000003,220.14666666666668,198.23333333333335,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-01,160.13083333333333,176.26666666666665,143.995,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-02,166.40333333333334,171.37416666666664,161.4325,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-03,172.88625,156.4075,189.365,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-04,75.32666666666667,60.63333333333333,90.02,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-05,183.02416666666667,238.50833333333333,127.54,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06,121.33416666666666,112.45916666666666,130.20916666666668,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,74.15333333333334,79.82583333333334,68.48083333333334,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-08,120.86833333333334,147.33,94.40666666666668,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-09,59.824999999999996,29.554166666666664,90.09583333333335,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-10,74.65375,45.18,104.1275,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-11,223.61749999999998,219.80499999999998,227.42999999999998,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12,184.5925,172.36083333333332,196.82416666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,222.51833333333332,226.67583333333334,218.36083333333332,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-14,227.70916666666668,222.515,232.90333333333334,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-15,192.96416666666667,181.00250000000003,204.92583333333334,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-16,149.215,114.9975,183.4325,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-17,108.82166666666667,66.1175,151.52583333333334,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,120.23125,105.44166666666666,135.02083333333334,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,213.00458333333333,212.57666666666668,213.4325,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,203.24958333333333,196.77583333333334,209.72333333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-21,199.50458333333333,197.92166666666665,201.0875,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-22,172.48708333333332,153.51,191.46416666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-23,93.30624999999999,60.4575,126.15500000000002,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-24,108.53500000000001,86.84833333333334,130.22166666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,223.4645833333333,225.44333333333336,221.48583333333332,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-26,238.46916666666667,238.56166666666664,238.37666666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-27,222.20916666666668,221.2975,223.1208333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-28,230.1520833333333,226.61083333333332,233.69333333333336,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29,228.02458333333334,226.8791666666667,229.17,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30,201.275,192.4283333333333,210.12166666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,194.74125,177.99749999999997,211.485,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-02,219.0225,213.05166666666665,224.99333333333334,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-03,218.15625,217.9466666666667,218.3658333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04,231.29,228.36083333333332,234.21916666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05,234.485,233.18083333333334,235.7891666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06,225.35916666666665,217.025,233.69333333333336,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-07,201.4283333333333,189.59333333333333,213.26333333333332,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-08,171.8175,140.26666666666668,203.36833333333334,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-09,216.81041666666667,211.29833333333332,222.3225,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-10,183.31875,158.21833333333333,208.41916666666668,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-11,159.09166666666667,116.50916666666667,201.67416666666668,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-12,169.11958333333334,150.8033333333333,187.43583333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-13,168.78791666666666,129.02583333333334,208.54999999999998,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-14,152.96875,116.67333333333333,189.26416666666668,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-15,149.025,105.58583333333333,192.46416666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16,211.58249999999998,214.69000000000003,208.475,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-17,225.74916666666664,227.76583333333335,223.7325,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18,206.9695833333333,204.915,209.02416666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,210.80916666666667,209.31166666666664,212.30666666666664,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-20,209.23458333333335,208.96833333333333,209.50083333333336,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-21,103.36208333333333,61.585,145.13916666666668,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-22,166.03208333333333,144.745,187.31916666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23,188.13791666666665,197.9416666666667,178.33416666666665,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24,162.945,171.11333333333334,154.77666666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-25,177.49625,165.16916666666665,189.82333333333335,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-26,67.93249999999999,27.675,108.19,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-27,46.76541666666666,13.700833333333334,79.83,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-28,36.84916666666667,16.611666666666668,57.086666666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-29,156.335,144.67416666666668,167.99583333333334,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-30,225.99291666666667,229.01083333333335,222.975,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-05-31,210.17,206.40916666666666,213.93083333333334,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,215.28916666666666,208.02666666666667,222.55166666666665,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-02,188.8708333333333,179.87583333333336,197.8658333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-03,184.54541666666668,181.24416666666664,187.84666666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-04,162.49333333333334,150.35666666666665,174.63,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-05,141.57791666666665,135.07583333333335,148.08,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-06,91.32875,52.833333333333336,129.82416666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07,183.88166666666666,184.78583333333333,182.9775,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08,190.3479166666667,193.63250000000002,187.06333333333336,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09,185.49166666666667,182.37249999999997,188.61083333333332,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-10,185.75458333333333,178.41,193.09916666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-11,134.70083333333335,87.87,181.53166666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-12,116.95583333333333,68.105,165.80666666666664,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-13,165.56416666666667,144.97333333333333,186.155,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14,194.98083333333332,187.85583333333332,202.10583333333332,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-15,211.82958333333332,207.33416666666668,216.32500000000002,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-16,201.9725,170.6275,233.3175,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-17,255.43125,238.85500000000002,272.0075,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-18,195.39499999999998,161.96916666666667,228.82083333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-19,154.65208333333334,116.7975,192.50666666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-20,267.37166666666667,266.4725,268.2708333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-21,288.59375,276.36,300.8275,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22,323.34083333333336,320.6458333333333,326.0358333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-23,295.0804166666667,294.135,296.0258333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-24,274.3,281.6741666666667,266.92583333333334,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-25,240.39291666666668,222.53833333333333,258.2475,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-26,201.67083333333335,152.25416666666666,251.0875,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-27,316.6475,318.9791666666667,314.31583333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-28,331.5154166666667,334.8258333333333,328.205,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-29,315.54291666666666,333.615,297.47083333333336,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-06-30,325.4775,332.37583333333333,318.57916666666665,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,314.3845833333333,310.93416666666667,317.835,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,218.9225,162.68166666666667,275.16333333333336,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,200.10541666666666,149.3708333333333,250.84,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,293.89,256.435,331.34499999999997,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,318.37208333333336,287.8066666666667,348.9375,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,303.53541666666666,266.2816666666667,340.78916666666663,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,213.21875,202.1916666666667,224.2458333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,295.91541666666666,279.2425,312.5883333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,148.13750000000002,98.34416666666668,197.93083333333334,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-10,115.16375,67.96416666666666,162.36333333333334,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-11,372.595,385.54749999999996,359.6425,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12,377.66125000000005,352.2291666666667,403.0933333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13,352.15875,316.3775,387.94,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14,367.37791666666664,342.0916666666667,392.6641666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15,329.92333333333335,289.23333333333335,370.6133333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-16,174.81208333333333,55.80666666666667,293.8175,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-17,221.85666666666665,161.08833333333334,282.625,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-18,396.06541666666664,376.3225,415.80833333333334,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-19,397.0854166666666,399.0858333333333,395.08500000000004,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-20,332.70458333333335,325.21250000000003,340.19666666666666,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-21,396.73375000000004,387.74666666666667,405.7208333333333,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-22,377.45125,358.65333333333336,396.24916666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-23,324.98541666666665,288.0575,361.91333333333336,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-24,260.62833333333333,166.6825,354.5741666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-25,309.81125000000003,287.8958333333333,331.72666666666663,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-26,316.5729166666667,264.31916666666666,368.82666666666665,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-27,424.4916666666666,419.66249999999997,429.3208333333334,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-28,473.25333333333333,478.00916666666666,468.4975,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
2022-07-29,438.65000000000003,444.6133333333333,432.68666666666667,24,12,False,,,,,,,,,,,,,,,,,,,,,,,
