Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Jan 30, 2025 12:00 AM;Jan 30, 2025 1:00 AM;48,882.30;23,409.25;5,323.25;18,086.00;0.00;25,473.05
Jan 30, 2025 1:00 AM;Jan 30, 2025 2:00 AM;47,375.59;22,290.00;5,080.75;17,209.25;0.00;25,085.59
Jan 30, 2025 2:00 AM;Jan 30, 2025 3:00 AM;45,940.42;21,051.25;4,809.25;16,242.00;0.00;24,889.17
Jan 30, 2025 3:00 AM;Jan 30, 2025 4:00 AM;44,845.43;19,759.75;4,435.25;15,324.50;0.00;25,085.68
Jan 30, 2025 4:00 AM;Jan 30, 2025 5:00 AM;44,248.61;18,218.50;4,056.75;14,161.75;0.00;26,030.11
Jan 30, 2025 5:00 AM;Jan 30, 2025 6:00 AM;46,036.86;16,448.00;3,755.00;12,693.00;0.00;29,588.86
Jan 30, 2025 6:00 AM;Jan 30, 2025 7:00 AM;48,492.27;14,954.00;3,581.00;11,373.00;0.00;33,538.27
Jan 30, 2025 7:00 AM;Jan 30, 2025 8:00 AM;51,956.18;13,463.75;3,504.75;9,931.00;28.00;38,492.43
Jan 30, 2025 8:00 AM;Jan 30, 2025 9:00 AM;53,709.22;13,673.50;3,325.50;8,802.00;1,546.00;40,035.72
Jan 30, 2025 9:00 AM;Jan 30, 2025 10:00 AM;54,435.85;16,398.00;3,193.50;7,752.25;5,452.25;38,037.85
Jan 30, 2025 10:00 AM;Jan 30, 2025 11:00 AM;55,644.13;19,166.75;3,080.75;6,582.75;9,503.25;36,477.38
Jan 30, 2025 11:00 AM;Jan 30, 2025 12:00 PM;56,150.37;20,610.00;2,936.75;5,473.00;12,200.25;35,540.37
Jan 30, 2025 12:00 PM;Jan 30, 2025 1:00 PM;55,126.04;20,509.50;2,826.25;4,902.00;12,781.25;34,616.54
Jan 30, 2025 1:00 PM;Jan 30, 2025 2:00 PM;53,627.35;18,969.75;2,784.00;4,824.75;11,361.00;34,657.59
Jan 30, 2025 2:00 PM;Jan 30, 2025 3:00 PM;52,078.79;16,249.00;2,782.25;4,959.75;8,507.00;35,829.79
Jan 30, 2025 3:00 PM;Jan 30, 2025 4:00 PM;50,240.30;12,761.00;2,821.75;5,260.75;4,678.50;37,479.30
Jan 30, 2025 4:00 PM;Jan 30, 2025 5:00 PM;50,454.34;9,944.50;2,869.50;5,806.00;1,269.00;40,509.84
Jan 30, 2025 5:00 PM;Jan 30, 2025 6:00 PM;51,408.06;9,378.75;2,920.50;6,432.50;25.75;42,029.31
Jan 30, 2025 6:00 PM;Jan 30, 2025 7:00 PM;51,616.80;10,041.50;2,984.75;7,056.75;0.00;41,575.30
Jan 30, 2025 7:00 PM;Jan 30, 2025 8:00 PM;51,675.39;10,949.50;3,127.00;7,822.50;0.00;40,725.89
Jan 30, 2025 8:00 PM;Jan 30, 2025 9:00 PM;51,470.09;12,294.00;3,344.00;8,950.00;0.00;39,176.09
Jan 30, 2025 9:00 PM;Jan 30, 2025 10:00 PM;50,552.08;13,487.00;3,542.75;9,944.25;0.00;37,065.08
Jan 30, 2025 10:00 PM;Jan 30, 2025 11:00 PM;48,116.22;14,278.50;3,704.25;10,574.25;0.00;33,837.72
Jan 30, 2025 11:00 PM;Jan 31, 2025 12:00 AM;45,933.01;14,779.00;3,776.00;11,003.00;0.00;31,154.01
Jan 31, 2025 12:00 AM;Jan 31, 2025 1:00 AM;46,234.45;17,347.50;4,518.00;12,829.50;0.00;28,886.95
Jan 31, 2025 1:00 AM;Jan 31, 2025 2:00 AM;45,680.30;17,584.75;4,591.00;12,993.75;0.00;28,095.55
Jan 31, 2025 2:00 AM;Jan 31, 2025 3:00 AM;45,032.49;17,681.25;4,648.75;13,032.50;0.00;27,351.25
Jan 31, 2025 3:00 AM;Jan 31, 2025 4:00 AM;45,575.42;18,044.75;4,736.25;13,308.50;0.00;27,530.67
Jan 31, 2025 4:00 AM;Jan 31, 2025 5:00 AM;46,545.14;18,269.25;4,633.25;13,636.00;0.00;28,275.89
Jan 31, 2025 5:00 AM;Jan 31, 2025 6:00 AM;48,161.74;18,170.00;4,353.50;13,816.50;0.00;29,991.74
Jan 31, 2025 6:00 AM;Jan 31, 2025 7:00 AM;52,211.65;17,902.50;3,841.75;14,060.75;0.00;34,309.15
Jan 31, 2025 7:00 AM;Jan 31, 2025 8:00 AM;56,849.35;17,216.00;3,461.00;13,738.25;16.75;39,633.35
Jan 31, 2025 8:00 AM;Jan 31, 2025 9:00 AM;59,189.57;17,872.25;3,177.00;13,263.00;1,432.25;41,317.32
Jan 31, 2025 9:00 AM;Jan 31, 2025 10:00 AM;60,499.66;20,849.75;2,891.25;12,412.00;5,546.50;39,649.91
Jan 31, 2025 10:00 AM;Jan 31, 2025 11:00 AM;61,778.12;24,107.25;2,556.75;11,640.75;9,909.75;37,670.87
Jan 31, 2025 11:00 AM;Jan 31, 2025 12:00 PM;61,674.67;26,509.00;2,223.75;11,160.00;13,125.25;35,165.67
Jan 31, 2025 12:00 PM;Jan 31, 2025 1:00 PM;61,419.19;27,361.25;1,884.00;11,031.00;14,446.25;34,057.94
Jan 31, 2025 1:00 PM;Jan 31, 2025 2:00 PM;59,388.32;25,722.50;1,599.75;10,686.25;13,436.50;33,665.82
Jan 31, 2025 2:00 PM;Jan 31, 2025 3:00 PM;56,142.85;21,431.25;1,376.75;9,590.50;10,464.00;34,711.60
Jan 31, 2025 3:00 PM;Jan 31, 2025 4:00 PM;53,083.24;15,330.00;1,197.50;8,009.25;6,123.25;37,753.24
Jan 31, 2025 4:00 PM;Jan 31, 2025 5:00 PM;50,101.97;9,751.75;1,076.75;6,959.25;1,715.75;40,350.22
Jan 31, 2025 5:00 PM;Jan 31, 2025 6:00 PM;50,817.55;7,876.75;987.00;6,845.25;44.50;42,940.80
Jan 31, 2025 6:00 PM;Jan 31, 2025 7:00 PM;50,765.01;7,891.50;923.00;6,968.50;0.00;42,873.51
Jan 31, 2025 7:00 PM;Jan 31, 2025 8:00 PM;50,260.13;7,815.75;859.75;6,956.00;0.00;42,444.38
Jan 31, 2025 8:00 PM;Jan 31, 2025 9:00 PM;47,884.57;7,461.75;800.25;6,661.50;0.00;40,422.82
Jan 31, 2025 9:00 PM;Jan 31, 2025 10:00 PM;45,107.12;6,961.50;748.50;6,213.00;0.00;38,145.62
Jan 31, 2025 10:00 PM;Jan 31, 2025 11:00 PM;43,015.10;6,514.50;700.75;5,813.75;0.00;36,500.60
Jan 31, 2025 11:00 PM;Feb 1, 2025 12:00 AM;39,836.13;6,205.50;674.75;5,530.75;0.00;33,630.63
Feb 1, 2025 12:00 AM;Feb 1, 2025 1:00 AM;38,044.77;5,947.50;505.75;5,441.75;0.00;32,097.27
Feb 1, 2025 1:00 AM;Feb 1, 2025 2:00 AM;36,775.34;5,658.50;502.25;5,156.25;0.00;31,116.84
Feb 1, 2025 2:00 AM;Feb 1, 2025 3:00 AM;36,013.94;5,413.25;525.00;4,888.25;0.00;30,600.69
Feb 1, 2025 3:00 AM;Feb 1, 2025 4:00 AM;36,207.62;5,196.25;568.50;4,627.75;0.00;31,011.37
Feb 1, 2025 4:00 AM;Feb 1, 2025 5:00 AM;36,343.79;4,996.75;578.00;4,418.75;0.00;31,347.04
Feb 1, 2025 5:00 AM;Feb 1, 2025 6:00 AM;36,128.02;4,868.00;548.75;4,319.25;0.00;31,260.02
Feb 1, 2025 6:00 AM;Feb 1, 2025 7:00 AM;36,125.98;4,645.50;502.00;4,143.50;0.00;31,480.48
Feb 1, 2025 7:00 AM;Feb 1, 2025 8:00 AM;37,964.24;4,386.00;484.75;3,867.25;34.00;33,578.24
Feb 1, 2025 8:00 AM;Feb 1, 2025 9:00 AM;41,508.88;6,595.75;492.25;3,697.00;2,406.50;34,913.13
Feb 1, 2025 9:00 AM;Feb 1, 2025 10:00 AM;45,939.42;12,261.25;515.25;3,355.00;8,391.00;33,678.17
Feb 1, 2025 10:00 AM;Feb 1, 2025 11:00 AM;50,846.60;18,438.00;540.00;2,715.00;15,183.00;32,408.60
Feb 1, 2025 11:00 AM;Feb 1, 2025 12:00 PM;54,050.33;23,380.00;549.75;2,148.00;20,682.25;30,670.33
Feb 1, 2025 12:00 PM;Feb 1, 2025 1:00 PM;55,000.56;24,869.50;542.75;1,860.50;22,466.25;30,131.06
Feb 1, 2025 1:00 PM;Feb 1, 2025 2:00 PM;53,502.95;23,180.75;508.25;1,650.00;21,022.50;30,322.20
Feb 1, 2025 2:00 PM;Feb 1, 2025 3:00 PM;49,809.55;18,224.25;461.75;1,561.75;16,200.75;31,585.30
Feb 1, 2025 3:00 PM;Feb 1, 2025 4:00 PM;45,273.55;11,152.00;426.00;1,559.25;9,166.75;34,121.56
Feb 1, 2025 4:00 PM;Feb 1, 2025 5:00 PM;43,252.52;4,998.50;385.00;1,831.00;2,782.50;38,254.02
Feb 1, 2025 5:00 PM;Feb 1, 2025 6:00 PM;43,268.24;3,067.75;342.00;2,663.75;62.00;40,200.49
Feb 1, 2025 6:00 PM;Feb 1, 2025 7:00 PM;43,819.69;3,864.00;316.50;3,547.50;0.00;39,955.69
Feb 1, 2025 7:00 PM;Feb 1, 2025 8:00 PM;43,548.33;4,225.00;309.75;3,915.25;0.00;39,323.33
Feb 1, 2025 8:00 PM;Feb 1, 2025 9:00 PM;42,300.52;4,257.50;317.25;3,940.25;0.00;38,043.02
Feb 1, 2025 9:00 PM;Feb 1, 2025 10:00 PM;40,235.09;4,097.75;331.50;3,766.25;0.00;36,137.34
Feb 1, 2025 10:00 PM;Feb 1, 2025 11:00 PM;38,532.20;3,908.00;370.25;3,537.75;0.00;34,624.20
Feb 1, 2025 11:00 PM;Feb 2, 2025 12:00 AM;36,907.69;3,731.75;430.25;3,301.50;0.00;33,175.94
Feb 2, 2025 12:00 AM;Feb 2, 2025 1:00 AM;36,271.74;3,995.75;347.25;3,648.50;0.00;32,275.98
Feb 2, 2025 1:00 AM;Feb 2, 2025 2:00 AM;34,784.50;3,824.50;397.00;3,427.50;0.00;30,960.00
Feb 2, 2025 2:00 AM;Feb 2, 2025 3:00 AM;33,630.69;3,597.00;426.00;3,171.00;0.00;30,033.68
Feb 2, 2025 3:00 AM;Feb 2, 2025 4:00 AM;33,219.90;3,332.75;433.75;2,899.00;0.00;29,887.15
Feb 2, 2025 4:00 AM;Feb 2, 2025 5:00 AM;33,447.94;3,068.25;436.50;2,631.75;0.00;30,379.69
Feb 2, 2025 5:00 AM;Feb 2, 2025 6:00 AM;33,247.70;2,873.25;448.50;2,424.75;0.00;30,374.45
Feb 2, 2025 6:00 AM;Feb 2, 2025 7:00 AM;32,550.22;2,747.25;466.25;2,281.00;0.00;29,802.97
Feb 2, 2025 7:00 AM;Feb 2, 2025 8:00 AM;33,628.75;2,736.50;494.50;2,199.75;42.25;30,892.25
Feb 2, 2025 8:00 AM;Feb 2, 2025 9:00 AM;36,938.84;5,320.25;541.50;2,201.50;2,577.25;31,618.59
Feb 2, 2025 9:00 AM;Feb 2, 2025 10:00 AM;41,923.81;11,034.75;598.50;2,080.75;8,355.50;30,889.06
Feb 2, 2025 10:00 AM;Feb 2, 2025 11:00 AM;46,978.82;16,900.75;652.50;1,650.25;14,598.00;30,078.07
Feb 2, 2025 11:00 AM;Feb 2, 2025 12:00 PM;50,732.18;21,304.75;673.25;1,086.00;19,545.50;29,427.43
Feb 2, 2025 12:00 PM;Feb 2, 2025 1:00 PM;52,625.20;23,002.25;677.00;728.50;21,596.75;29,622.95
Feb 2, 2025 1:00 PM;Feb 2, 2025 2:00 PM;50,219.40;21,550.00;652.75;541.50;20,355.75;28,669.40
Feb 2, 2025 2:00 PM;Feb 2, 2025 3:00 PM;46,960.12;16,817.75;588.25;444.25;15,785.25;30,142.37
Feb 2, 2025 3:00 PM;Feb 2, 2025 4:00 PM;42,497.29;10,001.75;516.00;410.25;9,075.50;32,495.54
Feb 2, 2025 4:00 PM;Feb 2, 2025 5:00 PM;40,794.65;3,778.25;492.75;469.00;2,816.50;37,016.40
Feb 2, 2025 5:00 PM;Feb 2, 2025 6:00 PM;40,666.64;1,272.25;499.25;700.25;72.75;39,394.39
Feb 2, 2025 6:00 PM;Feb 2, 2025 7:00 PM;41,041.63;1,498.00;532.75;965.25;0.00;39,543.63
Feb 2, 2025 7:00 PM;Feb 2, 2025 8:00 PM;40,818.54;1,662.00;590.50;1,071.50;0.00;39,156.54
Feb 2, 2025 8:00 PM;Feb 2, 2025 9:00 PM;40,165.71;1,709.75;687.50;1,022.25;0.00;38,455.96
Feb 2, 2025 9:00 PM;Feb 2, 2025 10:00 PM;39,359.67;1,799.50;815.00;984.50;0.00;37,560.17
Feb 2, 2025 10:00 PM;Feb 2, 2025 11:00 PM;38,641.28;1,912.00;905.75;1,006.25;0.00;36,729.28
Feb 2, 2025 11:00 PM;Feb 3, 2025 12:00 AM;36,863.91;1,987.50;937.25;1,050.25;0.00;34,876.41
Feb 3, 2025 12:00 AM;Feb 3, 2025 1:00 AM;33,740.77;1,320.25;664.50;655.75;0.00;32,420.52
Feb 3, 2025 1:00 AM;Feb 3, 2025 2:00 AM;32,763.13;1,400.50;712.75;687.75;0.00;31,362.63
Feb 3, 2025 2:00 AM;Feb 3, 2025 3:00 AM;32,958.46;1,509.00;739.75;769.25;0.00;31,449.46
Feb 3, 2025 3:00 AM;Feb 3, 2025 4:00 AM;32,914.85;1,574.50;696.25;878.25;0.00;31,340.36
Feb 3, 2025 4:00 AM;Feb 3, 2025 5:00 AM;33,442.25;1,532.50;637.75;894.75;0.00;31,909.75
Feb 3, 2025 5:00 AM;Feb 3, 2025 6:00 AM;35,306.71;1,559.75;641.50;918.25;0.00;33,746.96
Feb 3, 2025 6:00 AM;Feb 3, 2025 7:00 AM;40,398.67;1,611.25;646.00;965.25;0.00;38,787.42
Feb 3, 2025 7:00 AM;Feb 3, 2025 8:00 AM;45,107.47;1,597.50;597.00;964.00;36.50;43,509.97
Feb 3, 2025 8:00 AM;Feb 3, 2025 9:00 AM;48,708.02;4,251.75;665.75;1,038.25;2,547.75;44,456.27
Feb 3, 2025 9:00 AM;Feb 3, 2025 10:00 AM;52,283.90;10,576.50;780.00;1,213.75;8,582.75;41,707.40
Feb 3, 2025 10:00 AM;Feb 3, 2025 11:00 AM;55,949.25;17,594.00;902.75;1,258.00;15,433.25;38,355.25
Feb 3, 2025 11:00 AM;Feb 3, 2025 12:00 PM;59,351.22;23,392.75;1,018.25;1,061.25;21,313.25;35,958.47
Feb 3, 2025 12:00 PM;Feb 3, 2025 1:00 PM;61,164.25;26,248.25;1,123.75;897.00;24,227.50;34,916.00
Feb 3, 2025 1:00 PM;Feb 3, 2025 2:00 PM;59,760.81;25,352.00;1,177.25;809.25;23,365.50;34,408.81
Feb 3, 2025 2:00 PM;Feb 3, 2025 3:00 PM;56,244.47;20,365.50;1,187.25;689.75;18,488.50;35,878.97
Feb 3, 2025 3:00 PM;Feb 3, 2025 4:00 PM;52,050.77;12,685.50;1,193.50;634.75;10,857.25;39,365.27
Feb 3, 2025 4:00 PM;Feb 3, 2025 5:00 PM;48,714.24;5,469.00;1,251.50;823.75;3,393.75;43,245.24
Feb 3, 2025 5:00 PM;Feb 3, 2025 6:00 PM;48,657.75;2,754.50;1,343.25;1,341.00;70.25;45,903.25
Feb 3, 2025 6:00 PM;Feb 3, 2025 7:00 PM;49,043.57;3,724.50;1,709.00;2,015.50;0.00;45,319.07
Feb 3, 2025 7:00 PM;Feb 3, 2025 8:00 PM;49,253.35;4,529.50;1,970.75;2,558.75;0.00;44,723.85
Feb 3, 2025 8:00 PM;Feb 3, 2025 9:00 PM;47,555.14;5,060.25;2,146.00;2,914.25;0.00;42,494.89
Feb 3, 2025 9:00 PM;Feb 3, 2025 10:00 PM;46,179.50;5,507.25;2,311.50;3,195.75;0.00;40,672.25
Feb 3, 2025 10:00 PM;Feb 3, 2025 11:00 PM;45,488.54;5,816.50;2,462.75;3,353.75;0.00;39,672.04
Feb 3, 2025 11:00 PM;Feb 4, 2025 12:00 AM;44,568.22;5,990.00;2,556.50;3,433.50;0.00;38,578.22
Feb 4, 2025 12:00 AM;Feb 4, 2025 1:00 AM;41,380.35;6,860.50;2,749.00;4,111.50;0.00;34,519.85
Feb 4, 2025 1:00 AM;Feb 4, 2025 2:00 AM;40,014.61;6,926.00;2,801.50;4,124.50;0.00;33,088.61
Feb 4, 2025 2:00 AM;Feb 4, 2025 3:00 AM;39,581.85;6,979.00;2,913.00;4,066.00;0.00;32,602.85
Feb 4, 2025 3:00 AM;Feb 4, 2025 4:00 AM;39,874.32;7,122.75;3,082.25;4,040.50;0.00;32,751.57
Feb 4, 2025 4:00 AM;Feb 4, 2025 5:00 AM;40,904.80;7,323.75;3,293.75;4,030.00;0.00;33,581.05
Feb 4, 2025 5:00 AM;Feb 4, 2025 6:00 AM;42,960.88;7,722.25;3,596.00;4,126.25;0.00;35,238.63
Feb 4, 2025 6:00 AM;Feb 4, 2025 7:00 AM;47,357.55;8,257.00;3,918.75;4,338.25;0.00;39,100.56
Feb 4, 2025 7:00 AM;Feb 4, 2025 8:00 AM;51,441.70;8,761.75;4,165.00;4,542.75;54.00;42,679.95
Feb 4, 2025 8:00 AM;Feb 4, 2025 9:00 AM;54,903.78;11,791.25;4,360.50;4,754.50;2,676.25;43,112.53
Feb 4, 2025 9:00 AM;Feb 4, 2025 10:00 AM;57,471.09;17,739.50;4,503.25;4,717.50;8,518.75;39,731.59
Feb 4, 2025 10:00 AM;Feb 4, 2025 11:00 AM;59,849.76;23,687.50;4,591.00;4,164.75;14,931.75;36,162.26
Feb 4, 2025 11:00 AM;Feb 4, 2025 12:00 PM;61,296.79;28,255.75;4,634.25;3,485.00;20,136.50;33,041.04
Feb 4, 2025 12:00 PM;Feb 4, 2025 1:00 PM;62,906.93;30,573.25;4,669.50;3,132.50;22,771.25;32,333.68
Feb 4, 2025 1:00 PM;Feb 4, 2025 2:00 PM;63,015.78;30,106.00;4,730.75;2,996.75;22,378.50;32,909.78
Feb 4, 2025 2:00 PM;Feb 4, 2025 3:00 PM;59,778.37;26,007.00;4,823.75;3,061.50;18,121.75;33,771.37
Feb 4, 2025 3:00 PM;Feb 4, 2025 4:00 PM;55,831.17;19,212.00;4,918.25;3,410.25;10,883.50;36,619.17
Feb 4, 2025 4:00 PM;Feb 4, 2025 5:00 PM;54,088.62;13,063.00;5,083.25;4,433.00;3,546.75;41,025.62
Feb 4, 2025 5:00 PM;Feb 4, 2025 6:00 PM;55,151.47;11,481.00;5,239.00;6,123.00;119.00;43,670.47
Feb 4, 2025 6:00 PM;Feb 4, 2025 7:00 PM;56,592.97;13,208.75;5,344.75;7,864.00;0.00;43,384.22
Feb 4, 2025 7:00 PM;Feb 4, 2025 8:00 PM;57,072.10;14,800.25;5,423.00;9,377.25;0.00;42,271.85
Feb 4, 2025 8:00 PM;Feb 4, 2025 9:00 PM;57,699.27;16,259.25;5,448.25;10,811.00;0.00;41,440.02
Feb 4, 2025 9:00 PM;Feb 4, 2025 10:00 PM;56,558.98;17,214.25;5,433.50;11,780.75;0.00;39,344.73
Feb 4, 2025 10:00 PM;Feb 4, 2025 11:00 PM;54,190.25;17,710.25;5,433.50;12,276.75;0.00;36,480.00
Feb 4, 2025 11:00 PM;Feb 5, 2025 12:00 AM;50,781.28;18,146.75;5,421.75;12,725.00;0.00;32,634.53
Feb 5, 2025 12:00 AM;Feb 5, 2025 1:00 AM;50,451.09;19,808.25;5,460.50;14,347.75;0.00;30,642.84
Feb 5, 2025 1:00 AM;Feb 5, 2025 2:00 AM;48,987.55;20,219.50;5,453.25;14,766.25;0.00;28,768.05
Feb 5, 2025 2:00 AM;Feb 5, 2025 3:00 AM;48,475.74;20,805.75;5,456.00;15,349.75;0.00;27,669.99
Feb 5, 2025 3:00 AM;Feb 5, 2025 4:00 AM;48,894.52;21,155.75;5,345.25;15,810.50;0.00;27,738.77
Feb 5, 2025 4:00 AM;Feb 5, 2025 5:00 AM;49,690.60;20,815.25;5,148.25;15,667.00;0.00;28,875.36
Feb 5, 2025 5:00 AM;Feb 5, 2025 6:00 AM;52,378.98;20,017.25;4,902.50;15,114.75;0.00;32,361.73
Feb 5, 2025 6:00 AM;Feb 5, 2025 7:00 AM;56,204.38;19,294.25;4,735.00;14,559.25;0.00;36,910.13
Feb 5, 2025 7:00 AM;Feb 5, 2025 8:00 AM;59,582.86;18,187.25;4,579.25;13,521.25;86.75;41,395.61
Feb 5, 2025 8:00 AM;Feb 5, 2025 9:00 AM;62,536.92;19,668.25;4,349.25;12,754.25;2,564.75;42,868.67
Feb 5, 2025 9:00 AM;Feb 5, 2025 10:00 AM;63,390.35;23,269.00;4,166.25;11,701.75;7,401.00;40,121.35
Feb 5, 2025 10:00 AM;Feb 5, 2025 11:00 AM;62,815.38;25,933.50;3,969.50;10,150.75;11,813.25;36,881.88
Feb 5, 2025 11:00 AM;Feb 5, 2025 12:00 PM;61,816.84;27,064.25;3,720.50;8,613.75;14,730.00;34,752.59
Feb 5, 2025 12:00 PM;Feb 5, 2025 1:00 PM;61,327.94;27,044.25;3,542.25;7,813.25;15,688.75;34,283.69
Feb 5, 2025 1:00 PM;Feb 5, 2025 2:00 PM;60,320.10;25,689.00;3,457.00;7,498.50;14,733.50;34,631.10
Feb 5, 2025 2:00 PM;Feb 5, 2025 3:00 PM;58,167.93;22,405.75;3,342.75;7,057.75;12,005.25;35,762.18
Feb 5, 2025 3:00 PM;Feb 5, 2025 4:00 PM;55,966.73;17,130.50;3,132.75;6,546.50;7,451.25;38,836.23
Feb 5, 2025 4:00 PM;Feb 5, 2025 5:00 PM;53,822.44;11,731.25;2,851.25;6,439.00;2,441.00;42,091.19
Feb 5, 2025 5:00 PM;Feb 5, 2025 6:00 PM;53,799.67;9,521.25;2,515.50;6,913.00;92.75;44,278.42
Feb 5, 2025 6:00 PM;Feb 5, 2025 7:00 PM;54,466.63;9,361.50;2,168.25;7,193.25;0.00;45,105.13
Feb 5, 2025 7:00 PM;Feb 5, 2025 8:00 PM;53,829.18;8,918.25;1,906.00;7,012.25;0.00;44,910.93
Feb 5, 2025 8:00 PM;Feb 5, 2025 9:00 PM;51,440.45;8,396.00;1,763.00;6,633.00;0.00;43,044.46
Feb 5, 2025 9:00 PM;Feb 5, 2025 10:00 PM;49,483.66;7,929.50;1,679.50;6,250.00;0.00;41,554.16
Feb 5, 2025 10:00 PM;Feb 5, 2025 11:00 PM;48,210.46;7,563.00;1,587.00;5,976.00;0.00;40,647.46
Feb 5, 2025 11:00 PM;Feb 6, 2025 12:00 AM;45,346.38;7,206.00;1,499.75;5,706.25;0.00;38,140.38
Feb 6, 2025 12:00 AM;Feb 6, 2025 1:00 AM;41,118.57;4,675.50;941.75;3,733.75;0.00;36,443.07
Feb 6, 2025 1:00 AM;Feb 6, 2025 2:00 AM;39,700.34;4,616.25;924.00;3,692.25;0.00;35,084.09
Feb 6, 2025 2:00 AM;Feb 6, 2025 3:00 AM;39,565.96;4,445.50;932.50;3,513.00;0.00;35,120.46
Feb 6, 2025 3:00 AM;Feb 6, 2025 4:00 AM;39,061.63;4,393.25;971.00;3,422.25;0.00;34,668.38
Feb 6, 2025 4:00 AM;Feb 6, 2025 5:00 AM;39,753.73;4,523.00;1,056.00;3,467.00;0.00;35,230.73
Feb 6, 2025 5:00 AM;Feb 6, 2025 6:00 AM;41,265.30;4,754.75;1,120.00;3,634.75;0.00;36,510.55
Feb 6, 2025 6:00 AM;Feb 6, 2025 7:00 AM;44,266.33;5,073.00;1,203.00;3,870.00;0.00;39,193.33
Feb 6, 2025 7:00 AM;Feb 6, 2025 8:00 AM;47,911.02;5,311.00;1,251.25;4,019.00;40.75;42,600.02
